,class_name,class_description,domain_name,domain_label,domain_description,field_core,field_definition,field_implementationNotes,field_label,field_mappingInstructions,field_name,field_ordinal,field_prompt,field_questionText,field_simpleDatatype,field_codelistSubmissionValues
660,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,The upper end of normal range or reference range for continuous results stored in NVORRES.,NVORNRHI should be populated only for continuous findings. The SDTM variable NVSTNRC should be populated only for noncontinuous results. These data may be obtained from the lab or the electronic equipment. These data could be derived from a site or lab specific set of normal ranges stored in a look-up table.,NV Ref Range Upper Limit- Original Unit,Maps directly to the SDTM variable listed in the SDTM Target column.,NVORNRHI,20,Normal Range Upper Limit,What was the upper limit of the reference range?,Char,
661,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,An indication or description about how the value compares to the normal range or reference range.,"Reference ranges may be defined by NVORNRLO, NVORNRHI, NVSTNRC or other objective criteria. Reference Range Indicator (e.g., Y, N; HIGH, LOW; NORMAL, ABNORMAL) may be included if not derived or determined programmatically after data collection. Should not be used to indicate clinical significance.",NV Reference Range Indicator,Maps directly to the SDTM variable listed in the SDTM Target column.,NVNRIND,21,Comparison to [Reference/Expected/Normal] Range,How do the reported values compare within the [reference/normal/expected] range?,Char,['NRIND']
662,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,"This variable is used to indicate that data are not available, by having the site recording the value as &quot;Not Done&quot;.",Used only when the response value is collected as NOT DONE or NULL in lieu of or in addition to the CDASH NVPERF field. Typically a checkbox which indicates the test was NOT DONE. This field can be useful when multiple questions are asked to confirm that a blank result field is meant to be blank.,Neurology Test Completion Status,"Maps directly to the SDTM variable listed in the SDTM Target column. If collected, the Origin (a column in the Define-XML) =""CRF""; if populated from other sources such as free text or sponsor-defined listing for NVREASND, the Origin =""DERIVED"".",NVSTAT,22,Not Done,Indicate if the [NVTEST] was not [answered/assessed/done/evaluated/performed].,Char,['ND']
663,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,An explanation for why the data are not available.,"Sponsor-defined controlled terminology may be used. The reason the data are not available may be chosen from a sponsor-defined codelist (e.g., broken equipment, subject refused) or entered as free text. When NVREASND is used, NVSTAT should also be populated in the SDTM-based dataset.",Neurology Test Reason Not Done,Maps directly to the SDTM variable listed in the SDTM Target column.,NVREASND,23,Reason Not [Answered/Collected/Done/Evaluated/Assessed/Available],Was the was the reason that the neurology (assessment/[NVTEST]) was not [collected / answered / done / assessed / evaluated]?,Char,
664,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,The position of the subject during a measurement or examination.,"Results may be affected by whether conditions for neurology test, as specified in the protocol, were properly met. One common condition is the subject's position. If the protocol requires this type of information, then a CDASH variable [NVTESTCD]_NVPOS may be created for each NVTESTCD and added to the CRF, if needed.",Position of Subject During Observation,Maps directly to the SDTM variable listed in the SDTM Target column.,NVPOS,24,Position,What was the position of the subject during the assessment?,Char,['POSITION']
665,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,Location used for the measurement.,"Collected or preprinted when the sponsor needs to identify the specific anatomical location. Sponsors may collect the data using a subset list of controlled terminology on the CRF.LAT, DIR, and PORTOT are used to further describe the anatomical location.",Location,Maps directly to the SDTM variable listed in the SDTM Target column.,NVLOC,25,Anatomical Location,What was the anatomical location where the measurement was taken?,Char,['LOC']
666,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,"Qualifier for anatomical location, further detailing the side of the body.",May be preprinted or collected when the sponsor needs to identify the specific side of the anatomical location. Sponsors may collect the data using a subset list of controlled terminology on the CRF.,Laterality,Maps directly to the SDTM variable listed in the SDTM Target column.,NVLAT,26,Side,What was the side of the anatomical location of the [measurement/test/examination])?,Char,['LAT']
667,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,"Qualifier further detailing the position of the anatomical location, relative to the center of the body, organ, or specimen.",May be preprinted or collected when the sponsor needs to identify the directionality of the anatomical location. Sponsors may collect the data using a subset list of controlled terminology on the CRF.,Directionality,Maps directly to the SDTM variable listed in the SDTM Target column.,NVDIR,27,Directionality,What was the directionality of the anatomical location of the neurology test?,Char,['DIR']
668,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,The method of the test or examination.,"This information may be collected when more than 1 method is possible, and collecting the method used is necessary.",Method of Neurology Test,Maps directly to the SDTM variable listed in the SDTM Target column.,NVMETHOD,28,Method,What was the method (used for the [measurement/test/examination])?,Char,['METHOD']
669,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,The role of the person who provided the evaluation.,"Used only for results that are subjective (e.g., assigned by a person or a group). May be a preprinted or collected. Sponsors may collect the data using a subset list of controlled terminology on the CRF.",Neurology Test Evaluator,Maps directly to the SDTM variable listed in the SDTM Target column.,NVEVAL,29,Evaluator,Who was the evaluator?,Char,['EVAL']
670,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,An identifier used to distinguish multiple evaluators with the same role recorded in NVEVAL.,Collect if multiple evaluators are used in the study (may be omitted if multiple evaluators are not used); values should follow controlled terminology.,Neurology Test Evaluator Identifier,Maps directly to the SDTM variable listed in the SDTM Target column.,NVEVALID,30,Evaluator Identifier,What is the identifier of the evaluator?,Char,['MEDEVAL']
671,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,"The instance number of a test that is repeated within a given timeframe for the same test. The level of granularity can vary (e.g., within a time point, within a visit).",The repetition number of the test/measurement within the time point may be preprinted on the CRF.,Neurology Test Repetition Number,Maps directly to the SDTM variable listed in the SDTM Target column.,NVREPNUM,31,Repetition Number,What was the repetition number within the time point for this measurement?,Char,
672,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",NV,Nervous System Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,An indication of whether the test results were clinically significant.,"Could apply to specific measurements or to overall interpretation, as required by the protocol.",Neurology Test Clinical Significance,Maps directly to the SDTM variable listed in the SDTM Target column.,NVCLSIG,32,Clinically Significant,Was this result clinically significant?,Char,['NY']
673,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",HR,A unique identifier for a study.,"Although this field is not typically captured on a CRF, it should be displayed clearly on the CRF and/or in the EDC system. This field can be included in the database or populated during SDTM-based dataset creation before submission.",Study Identifier,Maps directly to the SDTMIG variable listed in the SDTMIG Target column.,STUDYID,1,[Protocol/Study],What is the study identifier?,Char,
674,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",HR,A unique identifier for a site within a study.,"Paper: This is typically preprinted in the header of each CRF page for single-site studies. For studies with multiple sites, this field may be left blank so that the number can be recorded by the site, or it may be preprinted on the CRFs that are shipped to each site. EDC: This should be prepopulated.",Study Site Identifier,Maps directly to the SDTMIG variable listed in the SDTMIG Target column.,SITEID,2,Site (Identifier),What is the site identifier?,Char,
675,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",HR,A unique subject identifier within a site and a study.,"Paper: This is typically recorded in the header of each CRF page. EDC: The subject identifiers may be provided to the site using a prepopulated list in the system. This CDASH variable is typically collected in all CDASH domains. However, this CDASH variable is populated only in the SDTMIG DM domain. For more information, refer to the SDTM.",Subject Identifier for the Study,Maps directly to the SDTMIG variable listed in the SDTMIG Target column.,SUBJID,3,Subject,What is the subject identifier?,Char,
676,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",R/C,"The name of a clinical encounter that encompasses planned and unplanned trial interventions, procedures, and assessments that may be performed on a subject.","The name of the clinical encounter is typically preprinted or displayed within the EDC for any visit-based data collection, most often in Findings domains. This Visit text description is then available in any EDC data extract for that Findings domain.",Visit Name,Maps directly to the SDTMIG variable listed in the SDTMIG Target column.,VISIT,4,[Visit],What is the visit name?,Char,
677,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",R/C,Date the clinical encounter occurred (or started).,"The date the OE measurements were collected can be determined from the visit date variable (VISDAT) and applying that date to all of the observations at that visit, or the collection date can be included on the OE CRF using the Ophthalmic Examinations (OEDAT) field.",Visit Date,"This field is not an SDTM variable. The date of a measurement, test, observation can be determined from the date/time of visit (VISDAT/VISTIM) and then concatenating the CDASH VISDAT/VISTIM components and populating the SDTMIG variable OEDTC in ISO 8601 format.",VISDAT,5,(Visit) Date,What [is/was] the date of the visit?,Char,
678,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",HR,"An identifier used for the identification of a focus of study-specific interest on or within a subject or specimen (as described in the protocol), for which a measurement, test, or examination was performed, such as a drug application site (e.g., ""Injection site 1"", ""Biopsy site 1"", ""Treated site 1""), or a more specific focus (e.g., ""OD"" (right eye), ""Upper left quadrant of the back""). The value in this variable should have inherent semantic meaning.",This variable is expected to be populated for ophthalmic studies. It is used as the key identifying variable to denote the focus (which eye or eyes) of the test finding or observation.,Focus of Study-specific Interest,Maps directly to the SDTMIG variable listed in the SDTMIG Target column.,FOCID,6,Eye/Eyes,Which eye/eyes?,Char,['OEFOCUS']
679,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,"An indication of whether a planned measurement, test, observation or specimen was performed/collected.","This field is used to capture a response regarding whether a planned measurement, test, or observation was performed. A negative response can be collected as ""N"" and mapped to the --STAT variable in SDTM as ""NOT DONE"".",Ophthalmic Examination Performed,"This field does not map directly to an SDTM variable. May be used to populate a value into the SDTM variable OESTAT. If the CDASH variable OEPERF=""N"", the value of the SDTM variable OESTAT is ""NOT DONE"". If OEPERF= ""Y"", OESTAT is null. A combination of SDTM variables (e.g., OECAT and OESCAT, OETPT ) is used to indicate that multiple tests were not done. In this situation, the SDTM variable OETESTCD would be populated with OEALL and an appropriate test name (OETEST) provided. See SDTMIG v3.3 Section 4.5.1.2.",OEPERF,7,Ophthalmic Examination Performed,Was an ophthalmic examination performed?,Char,['NY']
680,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",R/C,"The date of the ophthalmic examination measurement, represented in an unambiguous date format (e.g., DD-MON-YYYY).","The date of measurement can be determined from a collected date of visit (VISDAT); in such cases, a separate measurement date field is not required.",Ophthalmic Examination Date,"This does not map directly to an SDTMIG variable. For the SDTM submission dataset, concatenate all collected CDASH DATE and TIME components and populate the SDTMIG variable OEDTC in ISO 8601 format.",OEDAT,8,Date,What was the date of the ophthalmic examination measurement?,Char,
681,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",R/C,"The time of the measurement, represented in an unambiguous time format (e.g., hh:mm:ss).",May be required when multiple assessments are done on 1 day or when the timing in relationship to study treatment is required for analysis,Ophthalmic Examination Time,"This does not map directly to an SDTMIG variable. For the SDTM submission dataset, concatenate all collected CDASH DATE and TIME components and populate the SDTMIG variable VSDTC in ISO 8601 format.",OETIM,9,Time,What was the time the ophthalmic examination measurement?,Char,
682,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",HR,Descriptive name for the test being performed.,"The test name will usually be preprinted on the CRF, and not solicited as a question. If the form is laid out as a grid, then ""Test"" or ""Test Name"" can be included as the column heading. OETEST is most useful as the PROMPT on the field in which the RESULT for that test is collected. See CDASHIG metadata tables for domain-specific TEST codelist names (e.g. EGTEST, FATEST).","Name of Measurement, Test or Examination",Maps directly to the SDTM variable listed in the SDTM Target column. The SDTM variable OETESTCD may be determined from the value collected in OETEST. The SDTMIG variables OETESTCD and OETEST are required in SDTM.,OETEST,10,[Ophthalmic Examination] Test Name,What was the name of the ophthalmic [measurement/test/examination]?,Char,['OETEST']
683,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,A further description of OETESTCD and OETEST.,"It is recommended that the test detail name be preprinted on the CRF. If the form is laid out as a grid, then ""Test"" or ""Test Name"" can be included in the column heading.","Measurement, Test or Examination Detail",Maps directly to the SDTM variable listed in the SDTM Target column.,OETSTDTL,11,[Measurement/Test/Examination] Detail (Name),What was the [measurement/test/examination] detail name?,Char,
684,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,A grouping of topic-variable values based on user-defined characteristics.,"Sponsor-defined controlled terminology. This would most commonly be either a heading or a preprinted category value on the CRF, not a question to which the site would provide an answer. If a question is asked, the response would typically be a sponsor-defined codelist. If the form is laid out as a grid, then words such as ""Category"" can be included as the column header.",Category,Maps directly to the SDTM variable listed in the SDTM Target column.,OECAT,12,[Ophthalmic Examination Category]; NULL,What was the [type/category] of the ophthalmic examination?,Char,
685,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,A sub-division of the OECAT values based on user-defined characteristics.,"Sponsor-defined controlled terminology. This would most commonly be a heading on the CRF or screen, not a question to which the site would provide an answer. OESCAT can only be used if there is a OECAT. Examples are provided in the CDASHIG metadata table and in the SDTMIG. If a question is asked, the response would typically be a sponsor-defined codelist. If the form is laid out as a grid, then words such as ""Subcategory"" can be included in the column heading. OESCAT can only be used if there is a OECAT.",Subcategory,Maps directly to the SDTM variable listed in the SDTM Target column.,OESCAT,13,[Ophthalmic Examination Subcategory]; NULL,What was the [subtype/subcategory] of the ophthalmic examination?,Char,
686,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",HR,Result of the measurement or finding as originally received or collected.,Both quantitative results and interpretive findings or summaries may be recorded here.,Result of Finding in Original Unit,Maps directly to the SDTM variable listed in the SDTM Target column.,OEORRES,14,([Result/Amount] of) [value from OETEST]; NULL,What was the result of the ophthalmic examination test?,Char,
687,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",R/C,The unit of the result as originally received or collected.,"Should be preprinted on the CRF with the associated test when possible, rather than collected in a free-text field. Should be included if applicable and not available elsewhere.",Original Unit,Maps directly to the SDTM variable listed in the SDTM Target column.,OEORRESU,15,Unit,What was the unit (of the [measurement/test/examination])?,Char,['UNIT']
688,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,The result of the measurement or finding as originally received or collected.,"The CDASH field OERES is used when the collected results are not mapped directly to the SDTM variable OEORRES and must be mapped, for example: OERES is used to collect standardized values on the CRF and the value of ""OTHER"" is included and ""Specify Other"" is collected. OERES is collected using Normal, Abnormal and a description of the abnormality is collected.",Collected Result or Finding,"This does not map directly to an SDTM variable. The mapping instructions depend on the implementation, for example: Where OERES Normal, Abnormal or other similar type classifications (e.g., absent/present) with a description of the abnormal result using the CDASH field OEDESC. For SDTM submission datasets, If the CDASH field OERES = ""NORMAL"", populate the SDTM variables OEORRES and OESTRESC with the value of the CDASH field OERES. If the CDASH field OERES is ""ABNORMAL"", populate the SDTM variable OEORRES with the CDASH field OEDESC. If the reported findings in OEDESC are coded using a dictionary, then the SDTM variable OESTRESC is populated with the dictionary preferred term and OEMODIFY is populated with the modified text used for coding. If the reported findings in OEDESC are not coded, then the SDTM variable OESTRESC is populated with the CDASH OEDESC field. The SDTM variable OENRIND may be populated with ""NORMAL"" or ""ABNORMAL"" if appropriate. Where OERES is used to collect standardized values (e.g., a codelist) on the CRF and the value of ""OTHER"" is included, the CDASH field OERESOTH can be used to collect free-text values for ""Specify Other"". When using this field, the ""OTHER"" value recorded in the CDASH field OERES field is mapped to the SDTM variable OESTRESC and the value in the CDASH field OERESOTH is mapped to the SDTM variable OEORRES. See the SDTMIG for additional information.",OERES,16,([Result/Amount] of) [value from OETEST],What [is/was] the [result/amount] (of the [measurement/test/examination])?; [Is/Was] the result [normal/abnormal/absent/present/ sponsored defined response]?,Char,
689,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,A free-text result which provides further information about the original received or collected result.,"In a case where OERES is used to collect standardized values on the CRF and the value of ""OTHER"" is included, the CDASH field OERESOTH can be used to collect free-text values for ""Specify Other"".",Result Other,"When using this CDASH field, the ""OTHER"" value collected in the CDASH field OERES is mapped to the SDTM variable OESTRESC and the value in the CDASH field OERESOTH is mapped to the SDTM variable OEORRES. See the SDTMIG for additional information.",OERESOTH,17,Specify ([Other/Details]),"If other is selected, [explain/specify/provide more detail].",Char,
690,Findings,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",OE,Ophthalmic Examinations,"This SDTM class captures the observations resulting from planned evaluations to address specific tests or questions such as laboratory tests, ECG testing, and questions listed on questionnaires. (Source: CDISC Controlled Terminology, GNRLOBSC, C103373, 2023-06-30)",O,The lower end of normal range or reference range for continuous results stored in OEORRES.,OEORNRLO should be populated only for continuous findings. The SDTM variable OESTNRC should be populated only for noncontinuous results. These data may be obtained from the lab or the electronic equipment. These data could be derived from a site- or lab-specific set of normal ranges stored in a look-up table.,Normal Range Lower Limit- Original Unit,Maps directly to the SDTM variable listed in the SDTM Target column.,OEORNRLO,18,Normal Range Lower Limit,What was the lower limit of the reference range (for the [measurement/test/examination]?,Char,
