"sub_section_nm","sub_sec_desc","sec_field_title","section_description","section_enum","sec_field_order","section_cycle","is_not_applicable","sec_field_id"
Screening Period,Screening Period,Trial Interventions,Trial Intervention,"{""questions"": [{""q_type"": ""label"", ""q_order"": 1, ""q_title"": ""Enter investigational compound name: "", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Enter Compound Name"", ""required"": true, ""q_ans_value"": ""Palbociclib"", ""calc_complexity"": false}, {""q_type"": ""textbox"", ""q_title"": ""Abbreviation"", ""required"": true, ""q_ans_value"": ""PALOMA-3"", ""calc_complexity"": false}], ""required"": true}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Administered By: "", ""q_values"": [{""value"": ""Infusion"", ""calc_complexity"": true}, {""value"": ""Subcutaneously"", ""calc_complexity"": false}, {""value"": ""Orally"", ""calc_complexity"": true}], ""required"": true, ""q_selected"": ""Orally""}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""Chemotherapy Infusions"", ""complexity"": ""high"", ""option_key"": [""Infusion""], ""burden_score"": 9, ""burden_category"": ""high""}, {""cost"": ""high"", ""assessment"": ""Immunotherapy Infusions"", ""complexity"": ""high"", ""burden_score"": 7, ""burden_category"": ""high""}, {""cost"": ""low"", ""assessment"": ""Oral Medications"", ""complexity"": ""low"", ""option_key"": [""Orally""], ""burden_score"": 3, ""burden_category"": ""low""}]}",39,,false,"05b8c5fc-3115-4836-b392-be921220689f"
Screening Period,Screening Period,Trial Interventions,Comparator/Combination Partner,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Administered By: "", ""q_values"": [{""value"": ""Not Applicable""}, {""value"": ""Combination Partner"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify Combination partner: "", ""required"": true, ""q_ans_value"": """"}]}, {""value"": ""Comparator"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify Comparator"", ""required"": true, ""q_ans_value"": """"}]}], ""required"": true, ""q_selected"": ""Not Applicable""}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Administered By: "", ""q_values"": [{""value"": ""Infusion"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Administered On: "", ""required"": true, ""q_ans_value"": 28, ""prefix_values"": [""D1 of Every""], ""suffix_values"": [""Days Cycle""]}]}, {""value"": ""Subcutaneously""}, {""value"": ""Orally""}], ""required"": true, ""q_selected"": ""Infusion""}]}",40,,false,"6d8537a5-2c96-4d04-8604-62e7f69dfe4b"
Treatment Period,Treatment Period,General,General Description for Treatment Period,"{""questions"": [{""q_type"": ""label"", ""q_order"": 1, ""q_title"": ""Cycle 1"", ""required"": true, ""is_custom"": false, ""is_metadata"": true, ""additional_input"": [[{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Visit Day(s)"", ""required"": true, ""is_custom"": false, ""q_ans_value"": 1}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Window Day(s)"", ""required"": false, ""is_custom"": false, ""q_ans_value"": 2}], [{""q_type"": ""number"", ""q_order"": 0, ""q_title"": ""Visit Day(s)"", ""required"": true, ""is_custom"": false, ""q_ans_value"": 15}, {""q_type"": ""number"", ""q_order"": 0, ""q_title"": ""Window Day(s)"", ""required"": false, ""is_custom"": false, ""q_ans_value"": 2}]]}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""Cycle 2"", ""required"": true, ""is_custom"": false, ""is_metadata"": true, ""additional_input"": [[{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Visit Day(s)"", ""required"": true, ""is_custom"": false, ""q_ans_value"": 1}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Window Day(s)"", ""required"": false, ""is_custom"": false, ""q_ans_value"": 2}], [{""q_type"": ""number"", ""q_order"": 0, ""q_title"": ""Visit Day(s)"", ""required"": true, ""is_custom"": false, ""q_ans_value"": 15}, {""q_type"": ""number"", ""q_order"": 0, ""q_title"": ""Window Day(s)"", ""required"": false, ""is_custom"": false, ""q_ans_value"": 2}]]}, {""q_type"": ""label"", ""q_order"": 3, ""q_title"": ""Cycle 3"", ""required"": true, ""is_custom"": false, ""is_metadata"": true, ""additional_input"": [[{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Visit Day(s)"", ""required"": true, ""is_custom"": false, ""q_ans_value"": 1}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Window Day(s)"", ""required"": false, ""is_custom"": false, ""q_ans_value"": 7}]]}, {""q_type"": ""label"", ""q_order"": 4, ""q_title"": ""Cycle 4"", ""required"": true, ""is_custom"": false, ""is_metadata"": true, ""additional_input"": [[{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Visit Day(s)"", ""required"": true, ""is_custom"": false, ""q_ans_value"": 1}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Window Day(s)"", ""required"": false, ""is_custom"": false, ""q_ans_value"": 7}]]}]}",41,,false,"324a9627-726c-4bb4-a8d6-0d349f87a669"
Treatment Period,Treatment Period,Eligibility Assessments,Main ICF,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",41,Cycle 1,true,"26fd87f4-e6fb-4eae-bdf3-4687c0ef55a2"
Treatment Period,Treatment Period,Eligibility Assessments,Eligibility Assessment,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",42,Cycle 1,true,"05136d84-148e-4cd9-901f-d959640e66bb"
Treatment Period,Treatment Period,Eligibility Assessments,Demographics,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",43,Cycle 1,true,"3b5c5457-65c6-43db-8de4-47904e027a41"
Treatment Period,Treatment Period,Eligibility Assessments,Medical History,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",44,Cycle 1,true,"5f8efa7f-e552-4a2e-ac7c-8f93210d5f75"
Treatment Period,Treatment Period,Safety Assessments,Height,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Height Taken at Treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",45,Cycle 1,false,f21d4775-44ee-4aa5-ab95-b5e962952466
Treatment Period,Treatment Period,Safety Assessments,Weight,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Weight measured for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",46,Cycle 1,false,"802abc91-2ad9-4ced-b739-f4f0b13975e0"
Treatment Period,Treatment Period,Safety Assessments,Physical Exam,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Physical Exam done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",47,Cycle 1,false,"35dae816-130a-4705-b598-03418f1b8cc0"
Treatment Period,Treatment Period,Safety Assessments,Vital Signs,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Vital Signs done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",48,Cycle 1,false,"23ea9598-b2c8-45f3-8ae3-1e2b19ae1287"
Treatment Period,Treatment Period,Safety Assessments,"12-lead ECG","{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECG done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""What is the time-points for ECG collection?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}, {""q_type"": ""label"", ""q_order"": 3, ""q_title"": ""What is the timings for ECG collection?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}]}",49,Cycle 1,true,c7ed02d9-6494-4310-820e-962ea53ba4fb
Treatment Period,Treatment Period,Safety Assessments,ECHO/MUGA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECHO/MUGA done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""indicate timepoints for ECHO/MUGA during?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}]}",50,Cycle 1,true,"631cd855-3075-409c-aef4-c091abbd7d45"
Treatment Period,Treatment Period,Safety Assessments,ECOG PS,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECOG PS done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",51,Cycle 1,false,"5292c6c8-e80c-479f-b6fd-0a3cbf4c3d9b"
Treatment Period,Treatment Period,Safety Assessments,Ophthalmologic Assessments,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Ophthalmologic Assessments done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Any scheduled assessments during treatment period?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint(s)"", ""required"": true, ""q_ans_value"": """"}]}, {""value"": ""No""}], ""required"": true}]}",52,Cycle 1,true,ac29cea2-1455-42c8-9b40-be8dce7249be
Treatment Period,Treatment Period,Adverse Events,AEs/SAEs,"{""questions"": [{""inline"": true, ""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Any deviation from defult AE's/SAE's?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textarea"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": ""Standard""}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",53,Cycle 1,false,"37e57268-eb4e-4c1b-90b7-96d3c4361579"
Treatment Period,Treatment Period,"Medications, Nondrug Therapies, and Radiotherapy",Prior/Concomitant therapies,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Select timings for Prior/Concomitant Therapies at treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]"", ""[15,2]""]}]}",54,Cycle 1,false,"02a87e17-3026-4d95-ac1a-023ce955db9b"
Treatment Period,Treatment Period,"Medications, Nondrug Therapies, and Radiotherapy",Subsequent Anti-Cancer Treatment,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Subsequent anti-cancer therapy information will be collected?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",55,Cycle 1,true,"2675bc60-d968-4ed4-bb2a-65a4b90a6754"
Treatment Period,Treatment Period,Laboratory Assessments,Hematology & Chemistry,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Additional assessments required beyond D1 during treatment?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Specify: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]"", ""[15,2]""]}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes"", ""is_metadata_selector"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",56,Cycle 1,false,"67101fb9-8926-4802-832b-7a091f5ec5f2"
Treatment Period,Treatment Period,Laboratory Assessments,Coagulation,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Indicate timing for D1 assessments"", ""q_values"": [{""value"": ""As clinically Indicated""}, {""value"": ""Other"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Specify Other: "", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI for""]}]}], ""required"": true}, {""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Coagulation required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",57,Cycle 1,true,ae96ecda-ab13-421b-a9ed-2b925e3ca38b
Treatment Period,Treatment Period,Laboratory Assessments,Troponin,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""On treatment collection times?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""nobg"": true, ""inline"": false, ""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""On treatment collection times"", ""q_values"": [{""value"": ""As clinically Indicated""}, {""value"": ""Day of cycles"", ""q_type"": ""number"", ""prefix_values"": [""Day""], ""suffix_values"": [""of cycles""]}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",58,Cycle 1,true,c3800779-882a-43c9-ab3e-8f6d0f42aba0
Treatment Period,Treatment Period,Laboratory Assessments,Urinalysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Urinalysis required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Urinalysis"", ""complexity"": ""low"", ""burden_score"": 2, ""burden_category"": ""low""}]}",59,Cycle 1,true,"4115f5d4-45cb-4551-b800-ede946f39def"
Treatment Period,Treatment Period,Laboratory Assessments,Pregnancy Test,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Indicate timing and test platform"", ""q_values"": [{""value"": ""Serum Test"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 3, ""q_title"": """", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""hours""]}]}, {""value"": ""Urine Test""}], ""required"": true}, {""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Pregnancy Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",60,Cycle 1,true,caa7684e-09b8-4dab-a126-9ab5a2d58eb8
Treatment Period,Treatment Period,Laboratory Assessments,HBV and HCV Test,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""HBV and HCV Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",61,Cycle 1,true,c156e647-bb43-4c19-ad4b-e8aaddcda787
Treatment Period,Treatment Period,Laboratory Assessments,HIV Test,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""HIV Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",62,Cycle 1,true,a6a5843f-660e-4f19-bf31-e1c71b1e090f
Treatment Period,Treatment Period,Laboratory Assessments,Additional Safety Tests,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Additional Safety Tests required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",63,Cycle 1,true,"8cf16b72-d494-4e37-958d-2a58741bbfe9"
Treatment Period,Treatment Period,PK / ADA Assessments,Blood for PK,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timing for assessment during treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]"", ""[15,2]""]}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",64,Cycle 1,false,"255dc0fc-d8c5-4366-b572-85c220302413"
Treatment Period,Treatment Period,PK / ADA Assessments,Blood for ADA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timing for ADA during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",65,Cycle 1,true,"0b727f4d-74b8-495c-91cd-94f26b703744"
Treatment Period,Treatment Period,Biomarker Assessments,Archival Tumor,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Archival Tumor Tests required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",66,Cycle 1,true,"95e7335c-f995-43ff-958a-5b74ed267b97"
Treatment Period,Treatment Period,Biomarker Assessments,Newly Obtained Tumor Biopsy,"{""questions"": [{""inline"": false, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null, ""additional_q_type"": ""number"", ""additional_prefix_values"": [""Within""], ""additional_suffix_values"": [""Days""]}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""Biopsies"", ""complexity"": ""high"", ""burden_score"": 8, ""burden_category"": ""high""}]}",67,Cycle 1,true,"344cbc74-0c66-4a94-aab7-ae9962066a37"
Treatment Period,Treatment Period,Biomarker Assessments,Blood sample for ctDNA/cfDNA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect Samples for ctDNA/cfDNA at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",68,Cycle 1,true,dc5a0cca-daee-4d48-b46b-a18c9a3f23db
Treatment Period,Treatment Period,Biomarker Assessments,Blood sample for WES/WGS control,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect Samples for WES/WGS at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",69,Cycle 1,true,ee0033fa-83bc-4433-bc44-b9299c0b06d5
Treatment Period,Treatment Period,Biomarker Assessments,Pharmacogenetics (Inherited Genetic Analysis) Sample,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Pharmacogenetics(Inherited Genetic Analysis)sample at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",70,Cycle 1,true,fc022bdd-6d33-4af2-a079-8f36be16a354
Treatment Period,Treatment Period,Biomarker Assessments,Blood for biomarker analysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timepoints for collection for Cycles: "", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""q_values"": [{""value"": ""Serum Test"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}]}, {""value"": ""Urine Test""}], ""required"": true}]}",71,Cycle 1,true,"0b543cc9-5061-47ac-bf17-7865fba66806"
Treatment Period,Treatment Period,Biomarker Assessments,Other biomarker analysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Any other biomarker samples besides tumor or blood samples at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}]}",72,Cycle 1,true,c46aabfd-62c2-4425-8a92-fcf83278b7a4
Treatment Period,Treatment Period,Efficacy Assessments,Radiographic Tumor Assessment,"{""questions"": [{""q_hint"": ""From [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Timing for on-treatment scans"", ""required"": true, ""q_ans_value"": [4, ""Randomization""], ""prefix_values"": [""Every""], ""suffix_values"": [""Week""], ""additional_input"": [{""q_type"": ""number"", ""q_order"": 2, ""q_title"": """", ""q_ans_value"": 4, ""prefix_values"": [""Repeats""], ""suffix_values"": [""Weeks""]}]}]}",73,Cycle 1,false,"92c66448-38bf-4298-a74e-b3b1b97673be"
Treatment Period,Treatment Period,Efficacy Assessments,CT/MRI of Brain,"{""questions"": [{""q_hint"": ""From [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Timing for on-treatment scans"", ""required"": true, ""q_ans_value"": [4, ""Randomization""], ""prefix_values"": [""Every""], ""suffix_values"": [""Week (±7d)""], ""additional_input"": [{""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Then every 12w (±7d)"", ""required"": true, ""q_ans_value"": 3, ""prefix_values"": [""for first""], ""suffix_values"": [""Weeks""], ""q_title_placement"": ""bottom""}]}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""MRI Scans"", ""complexity"": ""high"", ""burden_score"": 6, ""burden_category"": ""medium""}]}",74,Cycle 1,false,"49d420d9-08e6-435d-a890-3ce634ebbb70"
Treatment Period,Treatment Period,Efficacy Assessments,Survival FU,"{""questions"": []}",75,Cycle 1,true,fcc3d315-c707-43e2-8bb5-c5742c354a0d
Treatment Period,Treatment Period,HEOR Assessments,EQ-5D-5L EORTC QLQ-C30,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timepoints for collection for Cycles: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""required"": true, ""q_ans_value"": 1, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Questionnaires/Surveys"", ""complexity"": ""low"", ""burden_score"": 1, ""burden_category"": ""low""}]}",76,Cycle 1,false,"7201dc86-988a-43b9-9759-f2c8a0c858a1"
Treatment Period,Treatment Period,HEOR Assessments,Healthcare Resource Utilization,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will Healthcare Resource Utilization be performed?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}",77,Cycle 1,true,"0449429c-deee-4f04-baad-4813d282c9cc"
Treatment Period,Treatment Period,Trial Interventions,Trial Intervention,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Administered On: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""], ""calc_complexity"": true}], ""assessment_complexity_map"": [{""cost"": ""moderate"", ""assessment"": ""Hospital Visit"", ""complexity"": ""high"", ""option_key"": [""Administered On: ""], ""burden_score"": 8, ""burden_category"": ""high""}]}",78,Cycle 1,false,"6a82b387-4565-4218-bfb9-f61cb2d6bed9"
Treatment Period,Treatment Period,Trial Interventions,Comparator/Combination Partner,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Administered On: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]"", ""[15,2]""]}]}",79,Cycle 1,false,"1931b49b-1c0b-47d7-b658-c2c30e3940bd"
Treatment Period,Treatment Period,Eligibility Assessments,Main ICF,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",80,Cycle 2,true,"4be44ea5-026a-415d-8376-9036aa8fbb21"
Treatment Period,Treatment Period,Eligibility Assessments,Eligibility Assessment,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",81,Cycle 2,true,c1ff21d0-0c86-4e6d-8be7-5f0c93018eb7
Treatment Period,Treatment Period,Eligibility Assessments,Demographics,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",82,Cycle 2,true,b8170013-21da-4a88-861c-8422c47dfa03
Treatment Period,Treatment Period,Eligibility Assessments,Medical History,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",83,Cycle 2,true,a2e9cba5-f0ea-4ac3-a511-f1d4e85b03f9
Treatment Period,Treatment Period,Safety Assessments,Height,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Height Taken at Treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",84,Cycle 2,false,"36c9c642-c1e8-46b0-a476-063f3af320e9"
Treatment Period,Treatment Period,Safety Assessments,Weight,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Weight measured for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",85,Cycle 2,false,c9c46628-7974-4ea3-aaa6-481b87f20048
